ID;SPPname;X10;X11;X13;X14;X15;X16;X20;X21;X30;X32;X40;X41;X50;X60;X70;X90;X91;X92;X100;X101;X110;X120;X130;X131;X132;X133;X134;X136;X140;X141;X144;X150;X151;X152;X180;X185;X190;X200;X201;X202;X203;X210;X220
M166;Mustela_nivalis;1;0;0;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;0;0;1;1;1;1;0;0;NA
M201;Oryctolagus_cuniculus;1;0;0;1;1;1;2;2;2;2;1;1;1;1;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
B327;Troglodytes_troglodytes;1;0;0;0;0;0;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;0;0;0;1;1;1;1;1;2;0;0;0;0;0;0
R106;Hierophis_viridiflavus;0;0;0;2;2;2;2;2;2;2;1;1;1;1;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R179;Podarcis_sicula;0;0;0;2;2;2;2;2;2;2;1;1;1;1;1;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R224;Hierophis_gyarosensis;0;0;0;2;2;2;2;2;2;2;1;1;1;1;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R90;Euleptes_europaea;0;0;0;2;2;2;2;2;2;2;0;0;0;0;1;0;0;0;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;0;0;0;1;1;1;0;0;0
A36;Pelobates_cultripes;0;0;0;1;1;1;1;1;1;1;2;2;2;2;1;0;0;0;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;NA
A63;Pelophylax_ridibundus;0;0;0;1;1;1;1;1;1;1;2;2;2;2;1;0;0;0;1;1;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;1;0;1;1;1;0;1;NA
A64;Pelophylax_shqipericus;0;0;0;1;1;1;1;1;2;2;2;2;2;2;1;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;0;0;0;0;0;1;NA
B257;Bubo_bubo;0;0;0;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;0;0;2;2;2;1;1;1;2;2;2;0;0;0
B277;Halcyon_smyrnensis;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;1;1;0;1;2;2;2;2;2;2;0;0;0;2;2;2;2;2;1;2;2;2;2;1;0
B302;Lullula_arborea;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;1;1;0;1;2;2;2;2;2;2;1;0;0;1;1;1;0;0;0;1;1;1;0;0;0
B441;Cyanopica_cyanus;0;0;0;1;1;1;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
M142;Microtus_liechtesteini;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M185;Myotis_myotis;0;0;0;1;1;1;1;1;1;1;2;2;2;2;0;0;0;0;1;1;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;0;0;0;0;2;NA
R101;Hellenolacerta_graeca;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
R11;Algyroides_nigropunctatus;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R136;Lacerta_viridis;0;0;0;1;1;1;1;1;1;1;2;2;2;2;0;0;0;0;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
R166;Podarcis_bocagei;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R171;Podarcis_hispanica;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
R176;Podarcis_peloponnesiaca;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R180;Podarcis_taurica;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R181;Podarcis_tiliguerta;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R182;Podarcis_vaucheri;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R183;Podarcis_wagleriana;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R184;Psammodromus_manuelae;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R185;Psammodromus_hispanicus;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R19;Chalcides_bedriagai;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R192;Tarentola_delalandii;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;1;2;2;2;0;0;0
R23;Chalcides_sexlineatus;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
R253;Psammodromus_jeanneae;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R29;Coronella_girondica;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R8;Algyroides_fitzingeri;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;0;0;0;1;1;1;0;0;0
R95;Gallotia_caesaris;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R96;Gallotia_galloti;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
A26;Lyciasalamandra_antalyana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;2;2;2;0;0;NA
A27;Lyciasalamandra_atifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;NA
A28;Lyciasalamandra_billae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;2;2;2;0;0;NA
A29;Lyciasalamandra_fazilae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;2;2;2;0;0;NA
A30;Lyciasalamandra_flavimembris;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;2;2;2;0;0;NA
A32;Lyciasalamandra_luschani;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;2;2;2;0;0;NA
A37;Pelobates_fuscus;0;0;0;0;0;0;1;1;1;1;2;2;2;2;1;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;0;0;0;0;0;1;NA
A38;Pelobates_syriacus;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;0;0;0;0;0;1;NA
A40;Pelodytes_ibericus;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;NA
A47;Pelophylax_cerigensis;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
A51;Pelophylax_esculentus;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;NA
A54;Pelophylax_hispanicus;0;0;0;0;0;0;2;2;2;2;1;1;1;1;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;0;0;0;0;0;NA
A58;Rana_latastei;0;0;0;0;0;0;1;1;1;1;2;2;2;2;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;NA
A59;Pelophylax_lessonae;0;0;0;0;0;0;2;2;2;2;1;1;1;1;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;0;0;0;0;0;NA
A60;Rana_macrocnemis;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;0;0;0;1;1;1;0;1;NA
A70;Salamandra_lanzai;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
A9;Epidalea_calamita;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;0;0;0;0;0;0;NA
A99;Calotriton_arnoldi;0;0;0;0;0;0;1;1;1;1;2;2;2;2;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
B100;Accipiter_brevipes;0;0;0;0;0;0;1;1;2;2;2;2;2;2;0;0;0;0;1;1;1;2;2;2;2;2;2;2;1;0;0;2;2;2;0;0;0;0;0;0;0;0;0
B107;Aquila_clanga;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
B109;Aquila_adalberti;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;0;0;0;1;1;1;2;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
B110;Aquila_heliaca;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;0;0;0;1;1;1;2;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0
B112;Hieraaetus_fasciatus;0;0;0;0;0;0;1;1;0;0;2;2;2;2;2;0;0;0;1;1;1;2;2;2;2;2;2;2;1;0;0;1;1;1;1;1;0;2;2;2;0;0;0
B113;Hieraaetus_pennatus;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0
B118;Falco_columbarius;0;0;0;0;0;0;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;0;2;2;2;0;0;0;1;1;1;0;0;0
B122;Falco_rusticolus;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;0;0;2;2;2;2;2;2;2;1;0;2;2;2;0;0;0;2;2;2;0;0;0
B124;Lagopus_lagopus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;1;1;2;2;0;2;2;2;0;0;0;1;1;1;0;0;0
B126;Tetrao_urogallus;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;2;1;1;1;2;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
B127;Tetrao_tetrix;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;2;1;1;1;1;2;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
B130;Tetraogallus_caucasicus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;2;2;2;2;2;2;1;0;0;2;2;2;0;0;0;1;1;1;0;0;0
B183;Tringa_erythropus;0;0;0;0;0;0;0;0;0;0;2;2;2;2;1;1;1;2;1;1;2;2;1;1;1;1;1;1;1;1;0;2;2;2;2;2;0;0;0;0;0;0;0
B186;Tringa_nebularia;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;0;2;2;2;2;2;0;0;0;0;0;0;0
B187;Tringa_ochropus;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;0;2;2;2;2;2;0;0;0;0;0;0;0
B189;Xenus_cinereus;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;2;2;2;1;1;2;2;1;1;1;1;1;1;1;0;0;1;1;1;2;2;0;0;0;0;0;0;0
B2;Gavia_arctica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;2;2;2;2;2;0;0;0;0;0;2;0
B263;Glaucidium_passerinum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
B265;Aegolius_funereus;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
B284;Dendrocopos_minor;0;0;0;0;0;0;1;1;2;2;2;2;2;2;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
B285;Dendrocopos_medius;0;0;0;0;0;0;1;1;2;2;2;2;2;2;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
B289;Picoides_tridactylus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
B316;Anthus_trivialis;0;0;0;0;0;0;2;2;2;2;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;1;1;0;1;1;1;2;2;0;0;0;0;0;0;0
B317;Anthus_hodgsoni;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;2;1;1;2;2;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0
B321;Anthus_spinoletta;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;1;2;2;2;2;2;2;2;1;0;0;2;2;2;1;1;0;1;1;1;0;0;0
B323;Regulus_regulus;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
B325;Bombycilla_garrulus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
B326;Cinclus_cinclus;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;2;2;2;1;1;0;2;2;2;0;1;0
B329;Prunella_montanella;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;2;2;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0
B355;Acrocephalus_dumetorum;0;0;0;0;0;0;2;2;2;2;1;1;1;1;0;0;0;1;1;1;0;2;2;2;2;2;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0
B356;Acrocephalus_palustris;0;0;0;0;0;0;2;2;2;2;1;1;1;1;0;0;0;1;1;1;0;2;2;2;2;2;2;2;1;1;0;0;0;0;2;2;0;0;0;0;0;0;0
B358;Hippolais_caligata;0;0;0;0;0;0;2;2;2;2;1;1;1;1;0;0;0;1;1;1;0;2;2;2;2;2;2;2;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0
B359;Hippolais_pallida;0;0;0;0;0;0;2;2;2;2;1;1;1;1;1;0;0;0;1;1;0;1;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0
B362;Hippolais_polyglotta;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;0;0;0;1;1;0;1;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
B363;Hippolais_icterina;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0
B374;Sylvia_communis;0;0;0;0;0;0;2;2;2;2;1;1;1;1;0;1;1;0;1;1;1;2;2;2;2;2;2;2;1;0;0;2;2;2;1;1;0;0;0;0;0;0;0
B386;Muscicapa_striata;0;0;0;0;0;0;2;2;2;2;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;2;0;0;0;0;0;0
B388;Ficedula_albicollis;0;0;0;0;0;0;0;0;1;1;2;2;2;2;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
B389;Ficedula_semitorquata;0;0;0;0;0;0;0;0;1;1;2;2;2;2;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
B396;Tarsiger_cyanurus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
B413;Aegithalos_caudatus;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
B414;Parus_lugubris;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;1;1;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
B431;Remiz_pendulinus;0;0;0;0;0;0;2;2;2;2;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0
B439;Perisoreus_infaustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
B443;Nucifraga_caryocatactes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
B45;Cygnus_cygnus;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;2;2;2;2;2;0;0;0;0;0;2;0
B454;Emberiza_leucocephalos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;1;1;2;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
B459;Emberiza_hortulana;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0;1;1;1;0;0;0
B462;Emberiza_rustica;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;1;1;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0
B463;Emberiza_aureola;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;1;1;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0
B474;Carpodacus_erythrinus;0;0;0;0;0;0;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0
B476;Loxia_pytyopsittacus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
B478;Loxia_curvirostra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
B481;Carduelis_flammea;0;0;0;0;0;0;1;1;2;2;2;2;2;2;1;0;0;0;1;1;1;2;2;2;2;2;2;2;1;1;0;2;2;2;0;0;1;0;0;0;0;0;0
B49;Anser_albifrons;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;2;0;0;0;0;0;0;1;0;0;2;2;2;1;1;0;1;1;1;0;1;0
B490;Serinus_citrinella;0;0;0;0;0;0;2;2;2;2;0;0;0;0;1;1;1;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
B50;Anser_erythropus;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;2;1;1;2;2;0;0;0;0;0;0;1;0;0;2;2;2;2;2;0;1;1;1;0;1;0
B523;Serinus_corsicana;0;0;0;0;0;0;2;2;2;2;0;0;0;0;1;1;1;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
B62;Anas_acuta;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;0;2;0
B63;Anas_querquedula;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;2;2;0;0;0;0;0;2;0
B64;Anas_clypeata;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;1;1;1;2;2;0;0;0;0;0;2;0
B67;Aythya_ferina;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;1;1;1;2;2;0;0;0;0;0;2;0
B68;Aythya_nyroca;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;1;1;1;1;2;0
B69;Aythya_fuligula;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;1;1;1;2;2;1;1;1;1;0;2;0
B7;Podiceps_grisegena;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;2;0
B70;Aythya_marila;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;2;2;2;2;2;0;1;1;1;0;2;0
B72;Somateria_spectabilis;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;2;2;2;2;2;0;1;1;1;0;2;0
B75;Clangula_hyemalis;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;2;2;2;1;1;0;1;1;1;0;2;0
B77;Melanitta_fusca;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;2;2;2;2;2;0;0;0;0;0;2;0
B81;Mergus_serrator;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;0;1;1;1;1;1;0;2;2;2;1;2;0
B88;Milvus_milvus;0;0;0;0;0;0;2;2;2;2;1;1;1;1;0;0;0;0;1;1;1;2;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;0;0;0
B9;Podiceps_nigricollis;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;0;0;0;0;0;2;0
B90;Haliaeetus_albicilla;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;1;1;1;1;1;2;2;0;0;0;0;0;0;0;0;0;1;1;1;2;2;0;2;2;2;2;1;0
B94;Aegypius_monachus;0;0;0;0;0;0;1;1;2;2;1;1;1;1;0;0;0;0;1;1;0;2;1;1;1;1;1;1;1;0;0;2;2;2;0;0;0;2;2;2;0;0;0
M103;Lutra_lutra;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;0;0;0;0;0;2;NA
M104;Lynx_lynx;0;0;0;0;0;0;0;0;0;0;2;2;2;2;1;1;1;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
M113;Meles_leucurus;0;0;0;0;0;0;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;NA
M114;Meles_meles;0;0;0;0;0;0;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;NA
M128;Microtus_agrestis;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;1;0;0;0;0;0;0;NA
M152;Microtus_subterraneus;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;1;1;0;0;0;0;0;0;NA
M16;Apodemus_hyrcanicus;0;0;0;0;0;0;0;0;1;1;2;2;2;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
M162;Muscardinus_avellanarius;0;0;0;0;0;0;1;1;1;1;2;2;2;2;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
M163;Mustela_erminea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;0;0;0;1;1;1;0;0;NA
M177;Myotis_bechsteinii;0;0;0;0;0;0;1;1;1;1;2;2;2;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
